gene,species,timepoint,expression
gene_943,species_2,t3,0.6325736973651157
gene_943,species_3,t0,0.56492383607919
gene_943,species_3,t1,2.579761165403526
gene_943,species_3,t2,0.45575567829063646
gene_943,species_3,t3,0.0
gene_944,species_1,t0,2.681603636614631
gene_944,species_1,t1,0.0
gene_944,species_1,t2,4.450829725566417
gene_944,species_1,t3,1.047093713080777
gene_944,species_2,t0,0.5124837566032303
gene_944,species_2,t1,0.0
gene_944,species_2,t2,0.0
gene_944,species_2,t3,0.30683722145955894
gene_944,species_3,t0,1.4503344861365894
gene_944,species_3,t1,4.024831432341286
gene_944,species_3,t2,0.0
gene_944,species_3,t3,0.0
gene_945,species_1,t0,1.722780053534335
gene_945,species_1,t1,2.708746292985613
gene_945,species_1,t2,2.889567341985161
gene_945,species_1,t3,0.6707881439004666
gene_945,species_2,t0,0.1404439405508691
gene_945,species_2,t1,0.7366447805761662
gene_945,species_2,t2,0.0
gene_945,species_2,t3,0.20097718022943056
gene_945,species_3,t0,0.9821016463676653
gene_945,species_3,t1,2.7616545774843644
gene_945,species_3,t2,0.0
gene_945,species_3,t3,0.39748556002431135
gene_946,species_1,t0,2.092771055093347
gene_946,species_1,t1,4.469964868702402
gene_946,species_1,t2,0.0
gene_946,species_1,t3,0.0
gene_946,species_2,t0,0.4612603074148363
gene_946,species_2,t1,0.0
gene_946,species_2,t2,0.7593104740444023
gene_946,species_2,t3,0.089213965711472
gene_946,species_3,t0,1.7742958375721358
gene_946,species_3,t1,2.0838662937602535
gene_946,species_3,t2,4.3071125908588925
gene_946,species_3,t3,1.5092726643628467
gene_947,species_1,t0,0.722025327299624
gene_947,species_1,t1,0.0
gene_947,species_1,t2,1.808993373312667
gene_947,species_1,t3,0.0
gene_947,species_2,t0,0.32891698631042354
gene_947,species_2,t1,1.2354973358378651
gene_947,species_2,t2,0.9978035996849871
gene_947,species_2,t3,0.19938578249664146
gene_947,species_3,t0,0.3436771281674202
gene_947,species_3,t1,2.3575671425801406
gene_947,species_3,t2,0.0
gene_947,species_3,t3,0.3681360896006989
gene_948,species_1,t0,1.161062370702969
gene_948,species_1,t1,2.8485303615471183
gene_948,species_1,t2,2.434666357790143
gene_948,species_1,t3,0.8060517922791074
gene_948,species_2,t0,0.23018049340722702
gene_948,species_2,t1,0.7326549323836926
gene_948,species_2,t2,0.0
gene_948,species_2,t3,1.1321017844872945
gene_948,species_3,t0,0.0
gene_948,species_3,t1,1.1440697254707966
gene_948,species_3,t2,0.0
gene_948,species_3,t3,0.25579434274057916
gene_949,species_1,t0,1.1548140249255334
gene_949,species_1,t1,1.653912292512708
gene_949,species_1,t2,2.1041110526373092
gene_949,species_1,t3,0.44043351192542307
gene_949,species_2,t0,0.0
gene_949,species_2,t1,0.623139849718084
gene_949,species_2,t2,0.4441842734926362
gene_949,species_2,t3,0.04745668283418857
gene_949,species_3,t0,0.4734990487184111
gene_949,species_3,t1,0.0
gene_949,species_3,t2,0.40385190676571525
gene_949,species_3,t3,0.0
gene_950,species_1,t0,0.214020181478557
gene_950,species_1,t1,1.082025175504316
gene_950,species_1,t2,1.130842082593563
gene_950,species_1,t3,0.3739915981456021
gene_950,species_2,t0,0.0
gene_950,species_2,t1,0.0
gene_950,species_2,t2,1.9122454914338005
gene_950,species_2,t3,0.13318440127536968
gene_950,species_3,t0,0.40714134835017557
gene_950,species_3,t1,2.4962525169047503
gene_950,species_3,t2,3.7022550923809256
gene_950,species_3,t3,0.7844984175016796
gene_951,species_1,t0,0.0
gene_951,species_1,t1,7.288147151791383
gene_951,species_1,t2,6.544740565671783
gene_951,species_1,t3,1.7883558293680402
gene_951,species_2,t0,0.5101088934838901
gene_951,species_2,t1,0.3313499748613038
gene_951,species_2,t2,1.6536699283502898
gene_951,species_2,t3,0.560040547942511
gene_951,species_3,t0,3.042813236615168
gene_951,species_3,t1,4.712117990585856
gene_951,species_3,t2,5.951620024367008
gene_951,species_3,t3,1.5884617755533559
gene_952,species_1,t0,0.0
gene_952,species_1,t1,0.5257441483315459
gene_952,species_1,t2,0.685267739248746
gene_952,species_1,t3,0.14265691591863477
gene_952,species_2,t0,0.02856409863052546
gene_952,species_2,t1,0.04725930927369837
gene_952,species_2,t2,0.0
gene_952,species_2,t3,0.1060128962294751
gene_952,species_3,t0,0.2255451286578339
gene_952,species_3,t1,0.6891654052085721
gene_952,species_3,t2,0.1080036784972947
gene_952,species_3,t3,0.0
gene_953,species_1,t0,2.638602364980017
gene_953,species_1,t1,4.237890345067505
gene_953,species_1,t2,5.69139063448474
gene_953,species_1,t3,1.8298506344034886
gene_953,species_2,t0,0.3627996083777385
gene_953,species_2,t1,1.0410358274133775
gene_953,species_2,t2,0.6021327160058134
gene_953,species_2,t3,0.0
gene_953,species_3,t0,1.9427190387618973
gene_953,species_3,t1,5.374136442763397
gene_953,species_3,t2,0.0
gene_953,species_3,t3,0.07418240245527616
gene_954,species_1,t0,0.0
gene_954,species_1,t1,1.9546265784429868
gene_954,species_1,t2,1.4365384004366082
gene_954,species_1,t3,0.0
gene_954,species_2,t0,0.6440849869547227
gene_954,species_2,t1,0.0
gene_954,species_2,t2,1.8407096002795662
gene_954,species_2,t3,1.5562051757239272
gene_954,species_3,t0,0.33531242748114287
gene_954,species_3,t1,0.0
gene_954,species_3,t2,1.9015023741749164
gene_954,species_3,t3,1.177002369654057
gene_955,species_1,t0,2.3283543306001238
gene_955,species_1,t1,3.9896806588301907
gene_955,species_1,t2,3.7206876240610938
gene_955,species_1,t3,0.7905966420663999
gene_955,species_2,t0,0.31124373169575414
gene_955,species_2,t1,0.6963651802555113
gene_955,species_2,t2,0.20942597360610385
gene_955,species_2,t3,0.0
gene_955,species_3,t0,1.4485378225549026
gene_955,species_3,t1,0.0
gene_955,species_3,t2,2.5919316963989596
gene_955,species_3,t3,0.7912958584103769
gene_956,species_1,t0,2.897036122408505
gene_956,species_1,t1,0.0
gene_956,species_1,t2,4.4365252433620785
gene_956,species_1,t3,1.3773870736076708
gene_956,species_2,t0,0.7358827741095272
gene_956,species_2,t1,0.0
gene_956,species_2,t2,2.3244304284300195
gene_956,species_2,t3,0.611431525621485
gene_956,species_3,t0,2.8021061078740916
gene_956,species_3,t1,2.423621936521161
gene_956,species_3,t2,6.531435386059466
gene_956,species_3,t3,1.5814775678509192
gene_957,species_1,t0,1.5161030256534873
gene_957,species_1,t1,0.0
gene_957,species_1,t2,2.961076767950511
gene_957,species_1,t3,1.1198952236246837
gene_957,species_2,t0,0.2280743677198171
gene_957,species_2,t1,1.1262214535855275
gene_957,species_2,t2,2.7103545256580706
gene_957,species_2,t3,0.0
gene_957,species_3,t0,0.0
gene_957,species_3,t1,1.3664397038316263
gene_957,species_3,t2,4.01302579885537
gene_957,species_3,t3,0.3550515102493699
gene_958,species_1,t0,0.8805748679721649
gene_958,species_1,t1,0.0
gene_958,species_1,t2,0.0
gene_958,species_1,t3,0.06565985728927615
gene_958,species_2,t0,0.3821215876343133
gene_958,species_2,t1,0.8288232756153433
gene_958,species_2,t2,0.0
gene_958,species_2,t3,0.0
gene_958,species_3,t0,0.8960177658753243
gene_958,species_3,t1,0.0
gene_958,species_3,t2,0.0
gene_958,species_3,t3,0.9522998893548126
gene_959,species_1,t0,0.0
gene_959,species_1,t1,2.443321497187041
gene_959,species_1,t2,0.8039016818274132
gene_959,species_1,t3,0.13756059543593613
gene_959,species_2,t0,0.0
gene_959,species_2,t1,0.4723158838942547
gene_959,species_2,t2,1.2482237824394915
gene_959,species_2,t3,0.0
gene_959,species_3,t0,0.5680274857073523
gene_959,species_3,t1,0.35943094670654563
gene_959,species_3,t2,0.0
gene_959,species_3,t3,0.0
gene_960,species_1,t0,1.6833809545452263
gene_960,species_1,t1,2.826258467079282
gene_960,species_1,t2,3.689475363935273
gene_960,species_1,t3,0.0
gene_960,species_2,t0,0.28411264974009914
gene_960,species_2,t1,0.0
gene_960,species_2,t2,1.0173467528124651
gene_960,species_2,t3,1.1228096178994822
gene_960,species_3,t0,1.448265365679084
gene_960,species_3,t1,3.4041203640119058
gene_960,species_3,t2,0.7844926589927148
gene_960,species_3,t3,0.07080136367374498
gene_961,species_1,t0,1.0079270096572552
gene_961,species_1,t1,0.9588172964705559
gene_961,species_1,t2,1.8740238930811288
gene_961,species_1,t3,0.40681481604409153
gene_961,species_2,t0,0.0
gene_961,species_2,t1,1.1793152146603159
gene_961,species_2,t2,0.0
gene_961,species_2,t3,0.0
gene_961,species_3,t0,0.0
gene_961,species_3,t1,2.3347248102372955
gene_961,species_3,t2,0.5665212160610908
gene_961,species_3,t3,0.0
gene_962,species_1,t0,1.1285832964319942
gene_962,species_1,t1,2.398149949347313
gene_962,species_1,t2,2.5188247399271364
gene_962,species_1,t3,0.724024751222642
gene_962,species_2,t0,0.20394530637740116
gene_962,species_2,t1,0.1467739285699906
gene_962,species_2,t2,1.3476023167054034
gene_962,species_2,t3,0.9808544905045887
gene_962,species_3,t0,0.0
gene_962,species_3,t1,0.0
gene_962,species_3,t2,1.2150307725914251
gene_962,species_3,t3,0.0
gene_963,species_1,t0,0.0
gene_963,species_1,t1,0.9008164858908634
gene_963,species_1,t2,0.0
gene_963,species_1,t3,0.13563924970724978
gene_963,species_2,t0,0.5385607561610897
gene_963,species_2,t1,1.34429143207226
gene_963,species_2,t2,0.0
gene_963,species_2,t3,0.3548100359622132
gene_963,species_3,t0,0.5265804826526558
gene_963,species_3,t1,2.155041312160264
gene_963,species_3,t2,0.0
gene_963,species_3,t3,0.670941573551142
gene_964,species_1,t0,2.2825613862861216
gene_964,species_1,t1,4.016064147831515
gene_964,species_1,t2,3.839338400929558
gene_964,species_1,t3,0.7680603520323757
gene_964,species_2,t0,0.0
gene_964,species_2,t1,0.0
gene_964,species_2,t2,0.0
gene_964,species_2,t3,0.0
gene_964,species_3,t0,1.3285501412161014
gene_964,species_3,t1,0.0
gene_964,species_3,t2,2.7856120123054433
gene_964,species_3,t3,0.0
gene_965,species_1,t0,0.5429702013655141
gene_965,species_1,t1,0.0
gene_965,species_1,t2,0.7519855320601587
gene_965,species_1,t3,0.025375397774367314
gene_965,species_2,t0,0.4645728714649593
gene_965,species_2,t1,0.4026278449977442
gene_965,species_2,t2,0.9191481598594989
gene_965,species_2,t3,0.0
gene_965,species_3,t0,0.16285041931882605
gene_965,species_3,t1,0.8541833254174823
gene_965,species_3,t2,0.0
gene_965,species_3,t3,0.4750691918206267
gene_966,species_1,t0,0.7622427725729335
gene_966,species_1,t1,2.2692231764363466
gene_966,species_1,t2,1.5973851951050366
gene_966,species_1,t3,0.0
gene_966,species_2,t0,0.007595428553111072
gene_966,species_2,t1,0.7860527408344304
gene_966,species_2,t2,1.8681770573116443
gene_966,species_2,t3,0.805302576042109
gene_966,species_3,t0,0.0
gene_966,species_3,t1,0.0
gene_966,species_3,t2,2.410963077640268
gene_966,species_3,t3,0.24542463012008725
gene_967,species_1,t0,0.518128819257425
gene_967,species_1,t1,0.0
gene_967,species_1,t2,1.043994147569131
gene_967,species_1,t3,0.0
gene_967,species_2,t0,0.0
gene_967,species_2,t1,0.0
gene_967,species_2,t2,0.0
gene_967,species_2,t3,0.0
gene_967,species_3,t0,0.0
gene_967,species_3,t1,1.0470518488720417
gene_967,species_3,t2,0.021879995111682933
gene_967,species_3,t3,0.0
gene_968,species_1,t0,0.0
gene_968,species_1,t1,1.170814374090311
gene_968,species_1,t2,0.7509408854237448
gene_968,species_1,t3,0.0
gene_968,species_2,t0,0.44371450261638057
gene_968,species_2,t1,0.0008211792433216233
gene_968,species_2,t2,0.0
gene_968,species_2,t3,0.38136494285301226
gene_968,species_3,t0,0.0
gene_968,species_3,t1,0.0
gene_968,species_3,t2,0.0
gene_968,species_3,t3,0.6588295969842118
gene_969,species_1,t0,0.7298231076990713
gene_969,species_1,t1,2.0147210011971945
gene_969,species_1,t2,0.0
gene_969,species_1,t3,0.0
gene_969,species_2,t0,0.2755890651500011
gene_969,species_2,t1,0.7288971103414099
gene_969,species_2,t2,1.3173171462271567
gene_969,species_2,t3,0.21094383525741692
gene_969,species_3,t0,0.6761393738352695
gene_969,species_3,t1,0.4452688190888633
gene_969,species_3,t2,2.8350949167350743
gene_969,species_3,t3,0.7838609939952672
gene_970,species_1,t0,0.9297788149546485
gene_970,species_1,t1,1.8514945767623294
gene_970,species_1,t2,0.5116897728327794
gene_970,species_1,t3,0.08566108006901094
gene_970,species_2,t0,0.8433306356237813
gene_970,species_2,t1,0.41180315345107293
gene_970,species_2,t2,0.7296087958390373
gene_970,species_2,t3,1.339569817889431
gene_970,species_3,t0,0.0
gene_970,species_3,t1,0.13429755759746353
gene_970,species_3,t2,0.0
gene_970,species_3,t3,1.2670207425906808
gene_971,species_1,t0,0.8919766109447486
gene_971,species_1,t1,0.6154428826744697
gene_971,species_1,t2,2.146616672086699
gene_971,species_1,t3,0.0
gene_971,species_2,t0,0.24475031151951032
gene_971,species_2,t1,0.0
gene_971,species_2,t2,0.8896113582096727
gene_971,species_2,t3,0.0
gene_971,species_3,t0,0.0
gene_971,species_3,t1,2.8952524211210986
gene_971,species_3,t2,1.6018607298437697
gene_971,species_3,t3,0.0
gene_972,species_1,t0,0.21463406434325916
gene_972,species_1,t1,0.0
gene_972,species_1,t2,1.1509916886820868
gene_972,species_1,t3,0.5328421279415783
gene_972,species_2,t0,0.49293239596604144
gene_972,species_2,t1,0.3550431948752598
gene_972,species_2,t2,0.047076635056115756
gene_972,species_2,t3,0.7213478390955197
gene_972,species_3,t0,0.15057822569010101
gene_972,species_3,t1,1.3394663927925694
gene_972,species_3,t2,1.6079762380179266
gene_972,species_3,t3,0.5868119143517816
gene_973,species_1,t0,0.0
gene_973,species_1,t1,3.1500918572781242
gene_973,species_1,t2,0.0
gene_973,species_1,t3,1.0910809776116277
gene_973,species_2,t0,0.0
gene_973,species_2,t1,0.0
gene_973,species_2,t2,1.1245547730081469
gene_973,species_2,t3,0.0
gene_973,species_3,t0,1.5029659828583166
gene_973,species_3,t1,2.7042647102562154
gene_973,species_3,t2,1.6478679619592111
gene_973,species_3,t3,0.0
gene_974,species_1,t0,1.3542221652419977
gene_974,species_1,t1,2.4447330665398828
gene_974,species_1,t2,2.094404621629562
gene_974,species_1,t3,0.0
gene_974,species_2,t0,0.0
gene_974,species_2,t1,0.21874735329273176
gene_974,species_2,t2,0.14552148747442473
gene_974,species_2,t3,0.26943375905470707
gene_974,species_3,t0,0.8686219587019015
gene_974,species_3,t1,1.192395612181397
gene_974,species_3,t2,2.585726332916199
gene_974,species_3,t3,0.7535374137807705
gene_975,species_1,t0,0.0
gene_975,species_1,t1,0.39901916663183457
gene_975,species_1,t2,0.45558304262768035
gene_975,species_1,t3,0.11726874691923159
gene_975,species_2,t0,0.038777093761780734
gene_975,species_2,t1,0.327068703217184
gene_975,species_2,t2,0.578147568510021
gene_975,species_2,t3,0.24379270041932832
gene_975,species_3,t0,0.0
gene_975,species_3,t1,0.0
gene_975,species_3,t2,0.3719432703715913
gene_975,species_3,t3,0.0
gene_976,species_1,t0,0.0
gene_976,species_1,t1,5.32070818896277
gene_976,species_1,t2,3.8923925785406115
gene_976,species_1,t3,1.2846585875814542
gene_976,species_2,t0,0.13804679298682915
gene_976,species_2,t1,1.2482756336322107
gene_976,species_2,t2,0.0
gene_976,species_2,t3,1.5477085731678146
gene_976,species_3,t0,2.555664538950081
gene_976,species_3,t1,0.0
gene_976,species_3,t2,5.021434651437169
gene_976,species_3,t3,0.7750715109995906
gene_977,species_1,t0,0.0
gene_977,species_1,t1,0.0
gene_977,species_1,t2,0.0
gene_977,species_1,t3,0.0
gene_977,species_2,t0,0.0
gene_977,species_2,t1,0.35080524354731746
gene_977,species_2,t2,0.5654965971942646
gene_977,species_2,t3,0.0
gene_977,species_3,t0,0.0
gene_977,species_3,t1,0.22028348492848845
gene_977,species_3,t2,2.6229178582324995
gene_977,species_3,t3,0.7721494571376085
gene_978,species_1,t0,1.1984492231845738
gene_978,species_1,t1,1.0985075362774785
gene_978,species_1,t2,1.7456605204397326
gene_978,species_1,t3,0.3775516742541426
gene_978,species_2,t0,0.0
gene_978,species_2,t1,1.3204500288246535
gene_978,species_2,t2,1.565837145469295
gene_978,species_2,t3,0.614064443014657
gene_978,species_3,t0,0.0
gene_978,species_3,t1,0.0
gene_978,species_3,t2,0.3203146345392546
gene_978,species_3,t3,0.12385063735821039
gene_979,species_1,t0,0.0
gene_979,species_1,t1,1.0674123670567814
gene_979,species_1,t2,1.4890236956850336
gene_979,species_1,t3,0.5713646730169576
gene_979,species_2,t0,0.0
gene_979,species_2,t1,0.06253933973887837
gene_979,species_2,t2,0.6490531698891342
gene_979,species_2,t3,0.5644734342806303
gene_979,species_3,t0,0.0
gene_979,species_3,t1,1.4816816650586966
gene_979,species_3,t2,0.2879978100344865
gene_979,species_3,t3,0.03415897275121385
gene_980,species_1,t0,0.0
gene_980,species_1,t1,0.0
gene_980,species_1,t2,4.827457073539976
gene_980,species_1,t3,0.0
gene_980,species_2,t0,0.2278720893720853
gene_980,species_2,t1,1.7455676848308161
gene_980,species_2,t2,0.0
gene_980,species_2,t3,0.4915506980781798
gene_980,species_3,t0,1.6044165672064905
gene_980,species_3,t1,4.804998065250796
gene_980,species_3,t2,1.6695444163565396
gene_980,species_3,t3,0.0
gene_981,species_1,t0,1.6372703192551004
gene_981,species_1,t1,2.943725129131844
gene_981,species_1,t2,2.8046242704254403
gene_981,species_1,t3,0.8424426860916217
gene_981,species_2,t0,0.1945319093025089
gene_981,species_2,t1,0.10958551320630015
gene_981,species_2,t2,0.0
gene_981,species_2,t3,0.3948020924036619
gene_981,species_3,t0,1.2287944941515223
gene_981,species_3,t1,2.264478603799915
gene_981,species_3,t2,2.3661823629190972
gene_981,species_3,t3,0.0
gene_982,species_1,t0,0.04876436828172091
gene_982,species_1,t1,0.0
gene_982,species_1,t2,0.350158273846253
gene_982,species_1,t3,0.04618270116709158
gene_982,species_2,t0,0.31097984457621897
gene_982,species_2,t1,0.6699345876952958
gene_982,species_2,t2,0.5365391896849996
gene_982,species_2,t3,0.0061521775831243665
gene_982,species_3,t0,0.0
gene_982,species_3,t1,0.7536295813708918
gene_982,species_3,t2,1.3496564152606758
gene_982,species_3,t3,0.35131964513112457
gene_983,species_1,t0,1.8901337196888337
gene_983,species_1,t1,0.0
gene_983,species_1,t2,3.5597111729018214
gene_983,species_1,t3,1.0415239211343221
gene_983,species_2,t0,0.1785480468532013
gene_983,species_2,t1,0.4869983761533329
gene_983,species_2,t2,0.0
gene_983,species_2,t3,0.2930319051307283
gene_983,species_3,t0,1.2875833525522586
gene_983,species_3,t1,2.606722832494869
gene_983,species_3,t2,0.0
gene_983,species_3,t3,0.524126430313702
gene_984,species_1,t0,0.0
gene_984,species_1,t1,4.699578165548859
gene_984,species_1,t2,5.768667361316526
gene_984,species_1,t3,1.8612269003892974
gene_984,species_2,t0,0.34552241888981833
gene_984,species_2,t1,0.0
gene_984,species_2,t2,0.0
gene_984,species_2,t3,0.0
gene_984,species_3,t0,2.098128129407371
gene_984,species_3,t1,4.928299971067065
gene_984,species_3,t2,1.5985263343691622
gene_984,species_3,t3,0.18339566957354475
gene_985,species_1,t0,0.0
gene_985,species_1,t1,0.16533866381334586
gene_985,species_1,t2,0.23820412505075533
gene_985,species_1,t3,0.0
gene_985,species_2,t0,0.0
gene_985,species_2,t1,0.24007701528348013
gene_985,species_2,t2,0.1556983755803674
gene_985,species_2,t3,0.0
gene_985,species_3,t0,0.0
gene_985,species_3,t1,0.17156997089566783
gene_985,species_3,t2,0.15016575828309187
gene_985,species_3,t3,0.024056625787557864
gene_986,species_1,t0,0.46532708640826387
gene_986,species_1,t1,1.2820756024238664
gene_986,species_1,t2,0.0
